2026-05-07/vdd_oval_river_wb_20260507T161415-0700.jpg,20260507T161415-0700,2026-05-07T23:14:15Z,2026-05-07T16:14:15-07:00,data/raw/2026-05-07/vdd_oval_river_wb_20260507T161415-0700.jpg,data/masked/2026-05-07/vdd_oval_river_wb_20260507T161415-0700.jpg,,,
2026-05-07/vdd_oval_river_wb_20260507T170932-0700.jpg,20260507T170932-0700,2026-05-08T00:09:32Z,2026-05-07T17:09:32-07:00,data/raw/2026-05-07/vdd_oval_river_wb_20260507T170932-0700.jpg,data/masked/2026-05-07/vdd_oval_river_wb_20260507T170932-0700.jpg,,,
2026-05-07/vdd_oval_river_wb_20260507T205331-0700.jpg,20260507T205331-0700,2026-05-08T03:53:31Z,2026-05-07T20:53:31-07:00,data/raw/2026-05-07/vdd_oval_river_wb_20260507T205331-0700.jpg,data/masked/2026-05-07/vdd_oval_river_wb_20260507T205331-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T091253-0700.jpg,20260508T091253-0700,2026-05-08T16:12:53Z,2026-05-08T09:12:53-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T091253-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T091253-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T104505-0700.jpg,20260508T104505-0700,2026-05-08T17:45:05Z,2026-05-08T10:45:05-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T104505-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T104505-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T115833-0700.jpg,20260508T115833-0700,2026-05-08T18:58:33Z,2026-05-08T11:58:33-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T115833-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T115833-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T131213-0700.jpg,20260508T131213-0700,2026-05-08T20:12:13Z,2026-05-08T13:12:13-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T131213-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T131213-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T141710-0700.jpg,20260508T141710-0700,2026-05-08T21:17:10Z,2026-05-08T14:17:10-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T141710-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T141710-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T151508-0700.jpg,20260508T151508-0700,2026-05-08T22:15:08Z,2026-05-08T15:15:08-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T151508-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T151508-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T161317-0700.jpg,20260508T161317-0700,2026-05-08T23:13:17Z,2026-05-08T16:13:17-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T161317-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T161317-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T171133-0700.jpg,20260508T171133-0700,2026-05-09T00:11:33Z,2026-05-08T17:11:33-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T171133-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T171133-0700.jpg,,,
2026-05-08/vdd_oval_river_wb_20260508T205709-0700.jpg,20260508T205709-0700,2026-05-09T03:57:09Z,2026-05-08T20:57:09-07:00,data/raw/2026-05-08/vdd_oval_river_wb_20260508T205709-0700.jpg,data/masked/2026-05-08/vdd_oval_river_wb_20260508T205709-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T085217-0700.jpg,20260509T085217-0700,2026-05-09T15:52:17Z,2026-05-09T08:52:17-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T085217-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T085217-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T094253-0700.jpg,20260509T094253-0700,2026-05-09T16:42:53Z,2026-05-09T09:42:53-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T094253-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T094253-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T103647-0700.jpg,20260509T103647-0700,2026-05-09T17:36:47Z,2026-05-09T10:36:47-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T103647-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T103647-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T113640-0700.jpg,20260509T113640-0700,2026-05-09T18:36:40Z,2026-05-09T11:36:40-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T113640-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T113640-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T124331-0700.jpg,20260509T124331-0700,2026-05-09T19:43:31Z,2026-05-09T12:43:31-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T124331-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T124331-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T132850-0700.jpg,20260509T132850-0700,2026-05-09T20:28:50Z,2026-05-09T13:28:50-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T132850-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T132850-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T142333-0700.jpg,20260509T142333-0700,2026-05-09T21:23:33Z,2026-05-09T14:23:33-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T142333-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T142333-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T150548-0700.jpg,20260509T150548-0700,2026-05-09T22:05:48Z,2026-05-09T15:05:48-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T150548-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T150548-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T160208-0700.jpg,20260509T160208-0700,2026-05-09T23:02:08Z,2026-05-09T16:02:08-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T160208-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T160208-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T165855-0700.jpg,20260509T165855-0700,2026-05-09T23:58:55Z,2026-05-09T16:58:55-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T165855-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T165855-0700.jpg,,,
2026-05-09/vdd_oval_river_wb_20260509T210439-0700.jpg,20260509T210439-0700,2026-05-10T04:04:39Z,2026-05-09T21:04:39-07:00,data/raw/2026-05-09/vdd_oval_river_wb_20260509T210439-0700.jpg,data/masked/2026-05-09/vdd_oval_river_wb_20260509T210439-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T085409-0700.jpg,20260510T085409-0700,2026-05-10T15:54:09Z,2026-05-10T08:54:09-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T085409-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T085409-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T095208-0700.jpg,20260510T095208-0700,2026-05-10T16:52:08Z,2026-05-10T09:52:08-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T095208-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T095208-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T104301-0700.jpg,20260510T104301-0700,2026-05-10T17:43:01Z,2026-05-10T10:43:01-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T104301-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T104301-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T113942-0700.jpg,20260510T113942-0700,2026-05-10T18:39:42Z,2026-05-10T11:39:42-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T113942-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T113942-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T124544-0700.jpg,20260510T124544-0700,2026-05-10T19:45:44Z,2026-05-10T12:45:44-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T124544-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T124544-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T133232-0700.jpg,20260510T133232-0700,2026-05-10T20:32:32Z,2026-05-10T13:32:32-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T133232-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T133232-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T142922-0700.jpg,20260510T142922-0700,2026-05-10T21:29:22Z,2026-05-10T14:29:22-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T142922-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T142922-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T152527-0700.jpg,20260510T152527-0700,2026-05-10T22:25:27Z,2026-05-10T15:25:27-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T152527-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T152527-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T162604-0700.jpg,20260510T162604-0700,2026-05-10T23:26:04Z,2026-05-10T16:26:04-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T162604-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T162604-0700.jpg,,,
2026-05-10/vdd_oval_river_wb_20260510T182300-0700.jpg,20260510T182300-0700,2026-05-11T01:23:00Z,2026-05-10T18:23:00-07:00,data/raw/2026-05-10/vdd_oval_river_wb_20260510T182300-0700.jpg,data/masked/2026-05-10/vdd_oval_river_wb_20260510T182300-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T102432-0700.jpg,20260511T102432-0700,2026-05-11T17:24:32Z,2026-05-11T10:24:32-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T102432-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T102432-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T121704-0700.jpg,20260511T121704-0700,2026-05-11T19:17:04Z,2026-05-11T12:17:04-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T121704-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T121704-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T135559-0700.jpg,20260511T135559-0700,2026-05-11T20:55:59Z,2026-05-11T13:55:59-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T135559-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T135559-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T150905-0700.jpg,20260511T150905-0700,2026-05-11T22:09:05Z,2026-05-11T15:09:05-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T150905-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T150905-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T161102-0700.jpg,20260511T161102-0700,2026-05-11T23:11:02Z,2026-05-11T16:11:02-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T161102-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T161102-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T171104-0700.jpg,20260511T171104-0700,2026-05-12T00:11:04Z,2026-05-11T17:11:04-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T171104-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T171104-0700.jpg,,,
2026-05-11/vdd_oval_river_wb_20260511T210627-0700.jpg,20260511T210627-0700,2026-05-12T04:06:27Z,2026-05-11T21:06:27-07:00,data/raw/2026-05-11/vdd_oval_river_wb_20260511T210627-0700.jpg,data/masked/2026-05-11/vdd_oval_river_wb_20260511T210627-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T101126-0700.jpg,20260512T101126-0700,2026-05-12T17:11:26Z,2026-05-12T10:11:26-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T101126-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T101126-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T121242-0700.jpg,20260512T121242-0700,2026-05-12T19:12:42Z,2026-05-12T12:12:42-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T121242-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T121242-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T135124-0700.jpg,20260512T135124-0700,2026-05-12T20:51:24Z,2026-05-12T13:51:24-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T135124-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T135124-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T150238-0700.jpg,20260512T150238-0700,2026-05-12T22:02:38Z,2026-05-12T15:02:38-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T150238-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T150238-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T161342-0700.jpg,20260512T161342-0700,2026-05-12T23:13:42Z,2026-05-12T16:13:42-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T161342-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T161342-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T171442-0700.jpg,20260512T171442-0700,2026-05-13T00:14:42Z,2026-05-12T17:14:42-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T171442-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T171442-0700.jpg,,,
2026-05-12/vdd_oval_river_wb_20260512T211529-0700.jpg,20260512T211529-0700,2026-05-13T04:15:29Z,2026-05-12T21:15:29-07:00,data/raw/2026-05-12/vdd_oval_river_wb_20260512T211529-0700.jpg,data/masked/2026-05-12/vdd_oval_river_wb_20260512T211529-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T101620-0700.jpg,20260513T101620-0700,2026-05-13T17:16:20Z,2026-05-13T10:16:20-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T101620-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T101620-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T121135-0700.jpg,20260513T121135-0700,2026-05-13T19:11:35Z,2026-05-13T12:11:35-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T121135-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T121135-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T135533-0700.jpg,20260513T135533-0700,2026-05-13T20:55:33Z,2026-05-13T13:55:33-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T135533-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T135533-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T151253-0700.jpg,20260513T151253-0700,2026-05-13T22:12:53Z,2026-05-13T15:12:53-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T151253-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T151253-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T163202-0700.jpg,20260513T163202-0700,2026-05-13T23:32:02Z,2026-05-13T16:32:02-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T163202-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T163202-0700.jpg,,,
2026-05-13/vdd_oval_river_wb_20260513T182923-0700.jpg,20260513T182923-0700,2026-05-14T01:29:23Z,2026-05-13T18:29:23-07:00,data/raw/2026-05-13/vdd_oval_river_wb_20260513T182923-0700.jpg,data/masked/2026-05-13/vdd_oval_river_wb_20260513T182923-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T100128-0700.jpg,20260514T100128-0700,2026-05-14T17:01:28Z,2026-05-14T10:01:28-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T100128-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T100128-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T120134-0700.jpg,20260514T120134-0700,2026-05-14T19:01:34Z,2026-05-14T12:01:34-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T120134-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T120134-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T134127-0700.jpg,20260514T134127-0700,2026-05-14T20:41:27Z,2026-05-14T13:41:27-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T134127-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T134127-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T145113-0700.jpg,20260514T145113-0700,2026-05-14T21:51:13Z,2026-05-14T14:51:13-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T145113-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T145113-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T154733-0700.jpg,20260514T154733-0700,2026-05-14T22:47:33Z,2026-05-14T15:47:33-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T154733-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T154733-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T164152-0700.jpg,20260514T164152-0700,2026-05-14T23:41:52Z,2026-05-14T16:41:52-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T164152-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T164152-0700.jpg,,,
2026-05-14/vdd_oval_river_wb_20260514T183141-0700.jpg,20260514T183141-0700,2026-05-15T01:31:41Z,2026-05-14T18:31:41-07:00,data/raw/2026-05-14/vdd_oval_river_wb_20260514T183141-0700.jpg,data/masked/2026-05-14/vdd_oval_river_wb_20260514T183141-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T095121-0700.jpg,20260515T095121-0700,2026-05-15T16:51:21Z,2026-05-15T09:51:21-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T095121-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T095121-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T111630-0700.jpg,20260515T111630-0700,2026-05-15T18:16:30Z,2026-05-15T11:16:30-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T111630-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T111630-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T125632-0700.jpg,20260515T125632-0700,2026-05-15T19:56:32Z,2026-05-15T12:56:32-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T125632-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T125632-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T140647-0700.jpg,20260515T140647-0700,2026-05-15T21:06:47Z,2026-05-15T14:06:47-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T140647-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T140647-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T150957-0700.jpg,20260515T150957-0700,2026-05-15T22:09:57Z,2026-05-15T15:09:57-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T150957-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T150957-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T161155-0700.jpg,20260515T161155-0700,2026-05-15T23:11:55Z,2026-05-15T16:11:55-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T161155-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T161155-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T170733-0700.jpg,20260515T170733-0700,2026-05-16T00:07:33Z,2026-05-15T17:07:33-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T170733-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T170733-0700.jpg,,,
2026-05-15/vdd_oval_river_wb_20260515T205909-0700.jpg,20260515T205909-0700,2026-05-16T03:59:09Z,2026-05-15T20:59:09-07:00,data/raw/2026-05-15/vdd_oval_river_wb_20260515T205909-0700.jpg,data/masked/2026-05-15/vdd_oval_river_wb_20260515T205909-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T085812-0700.jpg,20260516T085812-0700,2026-05-16T15:58:12Z,2026-05-16T08:58:12-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T085812-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T085812-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T100814-0700.jpg,20260516T100814-0700,2026-05-16T17:08:14Z,2026-05-16T10:08:14-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T100814-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T100814-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T110544-0700.jpg,20260516T110544-0700,2026-05-16T18:05:44Z,2026-05-16T11:05:44-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T110544-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T110544-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,20260516T122106-0700,2026-05-16T19:21:06Z,2026-05-16T12:21:06-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T122106-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,20260516T130915-0700,2026-05-16T20:09:15Z,2026-05-16T13:09:15-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T130915-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,20260516T140447-0700,2026-05-16T21:04:47Z,2026-05-16T14:04:47-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T140447-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,20260516T150127-0700,2026-05-16T22:01:27Z,2026-05-16T15:01:27-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T150127-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,20260516T160019-0700,2026-05-16T23:00:19Z,2026-05-16T16:00:19-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T160019-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,20260516T170121-0700,2026-05-17T00:01:21Z,2026-05-16T17:01:21-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T170121-0700.jpg,,,
2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,20260516T211457-0700,2026-05-17T04:14:57Z,2026-05-16T21:14:57-07:00,data/raw/2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,data/masked/2026-05-16/vdd_oval_river_wb_20260516T211457-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,20260517T085903-0700,2026-05-17T15:59:03Z,2026-05-17T08:59:03-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T085903-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,20260517T100804-0700,2026-05-17T17:08:04Z,2026-05-17T10:08:04-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T100804-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,20260517T110900-0700,2026-05-17T18:09:00Z,2026-05-17T11:09:00-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T110900-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,20260517T123539-0700,2026-05-17T19:35:39Z,2026-05-17T12:35:39-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T123539-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,20260517T132837-0700,2026-05-17T20:28:37Z,2026-05-17T13:28:37-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T132837-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,20260517T142905-0700,2026-05-17T21:29:05Z,2026-05-17T14:29:05-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T142905-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,20260517T152810-0700,2026-05-17T22:28:10Z,2026-05-17T15:28:10-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T152810-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,20260517T163225-0700,2026-05-17T23:32:25Z,2026-05-17T16:32:25-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T163225-0700.jpg,,,
2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,20260517T183127-0700,2026-05-18T01:31:27Z,2026-05-17T18:31:27-07:00,data/raw/2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,data/masked/2026-05-17/vdd_oval_river_wb_20260517T183127-0700.jpg,,,
2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,20260518T102917-0700,2026-05-18T17:29:17Z,2026-05-18T10:29:17-07:00,data/raw/2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T102917-0700.jpg,,,
2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,20260518T121331-0700,2026-05-18T19:13:31Z,2026-05-18T12:13:31-07:00,data/raw/2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T121331-0700.jpg,,,
2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,20260518T134752-0700,2026-05-18T20:47:52Z,2026-05-18T13:47:52-07:00,data/raw/2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,data/masked/2026-05-18/vdd_oval_river_wb_20260518T134752-0700.jpg,,,
